categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;28/11/2021;22:31:13;2;RECOLETA;;1526;-34.5930827370684;-58.4018491884659;App BA 147;Masculino;Cerrado;06/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;28/11/2021;20:06:29;9;PARQUE AVELLANEDA;;4099;-34.6418988914631;-58.4807376006207;App BA 147;Masculino;Cerrado;30/11/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;28/11/2021;22:37:18;14;PALERMO;;202;-34.57269210015311;-58.4301649556596;GCS Web;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;29/11/2021;06:39:57;10;FLORESTA;;636;-34.6251166823095;-58.4778406610541;App BA 147;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;29/11/2021;17:31:31;10;FLORESTA;;636;-34.6251166823095;-58.4778406610541;App BA 147;Femenino;Cerrado;06/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;29/11/2021;17:56:57;7;PARQUE CHACABUCO;;1369;-34.6350499353533;-58.4348809117408;GCS Web;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;29/11/2021;14:58:19;14;PALERMO;;4950;-34.5772792469717;-58.4296795292783;GCS Web;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;29/11/2021;23:55:18;15;CHACARITA;;3702;-34.5825997039059;-58.4521809604534;App BA 147;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;29/11/2021;21:35:44;1;MONSERRAT;;21;-34.6085047667589;-58.3792504233726;App BA 147;Femenino;Cerrado;09/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;01:29:32;12;SAAVEDRA;;4238;-34.55518481136099;-58.4917646965043;GCS Web;Femenino;Cerrado;10/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;11:07:43;12;VILLA PUEYRREDON;;2131;-34.58505325512419;-58.4892903901359;App BA 147;Femenino;Cerrado;09/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;12:36:49;1;MONSERRAT;;21;-34.6085047667589;-58.3792504233726;App BA 147;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;30/11/2021;13:49:04;13;BELGRANO;;2474;-34.562613263901;-58.4663378796425;App BA 147;Femenino;Cerrado;06/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;10:55:56;6;CABALLITO;;801;-34.6109791888602;-58.4437309546547;Operador GCBA;Femenino;Cerrado;30/11/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;10:50:40;15;PARQUE CHAS;;4765;-34.583645349908;-58.4775710474625;App BA 147;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;14:45:51;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Femenino;Cerrado;06/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;30/11/2021;17:45:23;10;FLORESTA;;238;-34.6362359574859;-58.4794310124617;GCS Web;Femenino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;30/11/2021;15:17:43;13;BELGRANO;;2474;-34.562613263901;-58.4663378796425;App BA 147;Femenino;Cerrado;09/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;01:04:58;9;LINIERS;;10880;-34.642710795191;-58.5288351992774;GCS Web;Masculino;Cerrado;10/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;01/12/2021;18:09:51;3;BALVANERA;;2716;-34.612397008018;-58.4045639442066;GCS Web;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;21:00:10;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;18:58:53;11;VILLA SANTA RITA;;1920;-34.6121962207958;-58.4862641997922;App BA 147;Femenino;Cerrado;10/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;16:47:05;15;VILLA CRESPO;;24;-34.6028711340068;-58.4417000201474;App BA 147;Femenino;Cerrado;23/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;15:43:14;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Femenino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;15:54:36;1;SAN TELMO;;811;-34.6173069576862;-58.3698150076657;App BA 147;Masculino;Cerrado;02/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;01/12/2021;21:10:16;4;BARRACAS;;1921;-34.6415230143545;-58.377199207299206;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;01/12/2021;18:15:51;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Masculino;Cerrado;07/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;01/12/2021;12:53:43;11;VILLA DEVOTO;;3764;-34.5985413732079;-58.5089877872834;GCS Web;Femenino;Cerrado;17/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;02/12/2021;15:27:07;14;PALERMO;;3502;-34.573389090526;-58.4134050834389;GCS Web;Masculino;Cerrado;13/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;02/12/2021;22:41:07;5;BOEDO;;746;-34.6243016203199;-58.4272449714629;App BA 147;Masculino;Cerrado;17/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;02/12/2021;12:14:32;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Femenino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;02/12/2021;12:08:23;14;PALERMO;;1221;-34.57053930625089;-58.3980083840924;GCS Web;Masculino;Cerrado;02/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;03/12/2021;10:52:55;13;BELGRANO;;2502;-34.558188406676805;-58.46017459715551;App BA 147;Masculino;Cerrado;13/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;03/12/2021;11:02:11;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Femenino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;03/12/2021;16:57:56;6;CABALLITO;;1650;-34.6232745187807;-58.4546230841193;GCS Web;Femenino;Cerrado;28/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;03/12/2021;10:07:43;7;FLORES;;289;-34.6302260692502;-58.455113078840505;App BA 147;Femenino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;03/12/2021;02:55:15;15;VILLA CRESPO;;3198;-34.5991908764537;-58.4505033574447;App BA 147;Femenino;Cerrado;17/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;04/12/2021;19:50:22;6;CABALLITO;;5401;-34.608131473652705;-58.4426849048888;GCS Web;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;04/12/2021;11:10:34;4;BARRACAS;;1855;-34.6472007042941;-58.368280693074205;GCS Web;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;04/12/2021;21:47:47;11;VILLA SANTA RITA;;1395;-34.6175032851777;-58.4764464626245;GCS Web;Masculino;Cerrado;13/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;05/12/2021;03:19:46;14;PALERMO;;4600;-34.5888106816029;-58.4261564937953;GCS Web;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;05/12/2021;21:02:52;9;MATADEROS;;4998;-34.6507817774552;-58.4908295594742;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;05/12/2021;21:26:56;9;MATADEROS;;7046;-34.6593293177111;-58.5126316829696;GCS Web;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;05/12/2021;17:50:42;7;FLORES;;2908;-34.6295341968815;-58.4704580770605;App BA 147;Masculino;Cerrado;21/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/12/2021;22:54:03;4;BOCA;;810;-34.6385425792559;-58.3642017533907;App BA 147;Femenino;Cerrado;17/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;06/12/2021;10:01:24;4;BOCA;;1087;-34.6385989614893;-58.366436116772;GCS Web;Femenino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/12/2021;17:20:51;3;BALVANERA;;54;-34.609794373709;-58.4089575697809;App BA 147;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;06/12/2021;21:12:24;7;FLORES;;2931;-34.6295376568533;-58.47077488718579;App BA 147;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/12/2021;10:22:54;6;CABALLITO;;383;-34.6149528031119;-58.4394120443828;App BA 147;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/12/2021;12:08:12;1;SAN NICOLAS;;463;-34.6009071087624;-58.3737038662103;App BA 147;Femenino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;06/12/2021;12:32:51;4;BOCA;;841;-34.6385183596393;-58.364842222165;App BA 147;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/12/2021;15:56:04;9;PARQUE AVELLANEDA;;1566;-34.648786261638605;-58.4704077162673;App BA 147;Masculino;Cerrado;22/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;06/12/2021;19:10:42;1;MONSERRAT;;120;-34.609449675444495;-58.37629424910111;App BA 147;Masculino;Abierto;;
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;07/12/2021;04:39:29;4;BARRACAS;;1921;-34.6415230143545;-58.377199207299206;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;07/12/2021;00:12:40;14;PALERMO;;3802;-34.5897234489501;-58.4167728124104;GCS Web;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;07/12/2021;12:42:40;13;NUÑEZ;;3198;-34.5483826034023;-58.45817117723289;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;07/12/2021;08:41:00;3;SAN CRISTOBAL;;1970;-34.619555677232;-58.3940962576746;GCS Web;Femenino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;07/12/2021;09:04:39;14;PALERMO;;790;-34.5674502967438;-58.4346911570868;GCS Web;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO SIN VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;07/12/2021;16:09:52;3;BALVANERA;;3200;-34.6092530297731;-58.41161333355971;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/12/2021;06:50:07;3;BALVANERA;;2633;-34.6018705313062;-58.404110944552095;GCS Web;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;08/12/2021;22:55:54;14;PALERMO;;;-34.5887140589755;-58.4262039168433;GCS Web;Femenino;Cerrado;20/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/12/2021;20:45:26;10;VILLA REAL;;6163;-34.6257774363762;-58.5274269876753;App BA 147;Femenino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;08/12/2021;16:46:52;6;CABALLITO;;505;-34.6208141692735;-58.428152524331;Operador GCBA;Femenino;Cerrado;20/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/12/2021;10:29:25;11;VILLA GRAL. MITRE;;2010;-34.6043048031214;-58.464302419956205;GCS Web;Femenino;Cerrado;23/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/12/2021;07:14:48;3;BALVANERA;;294;-34.6132102268782;-58.4131458716354;GCS Web;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/12/2021;21:06:50;13;BELGRANO;;2099;-34.564010229057494;-58.4504780557688;App BA 147;Femenino;Cerrado;17/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;08/12/2021;07:19:09;3;BALVANERA;;2640;-34.6019493108344;-58.4040326033096;GCS Web;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;IRREGULARIDADES EN LA MANIPULACIÓN DE ALIMENTOS;Denuncia;08/12/2021;06:42:31;7;FLORES;;2927;-34.624273136725805;-58.473081114163506;GCS Web;Masculino;Cerrado;17/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;08/12/2021;22:16:56;14;PALERMO;;1789;-34.5888835708352;-58.426365325338494;App BA 147;Femenino;Cerrado;20/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;08/12/2021;07:08:41;3;BALVANERA;;2620;-34.6019599262132;-58.4039237086809;GCS Web;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;08/12/2021;06:57:38;4;BARRACAS;;1258;-34.642545218333105;-58.37373920856339;GCS Web;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;ALIMENTOS Y BEBIDAS EN MALAS CONDICIONES;Denuncia;08/12/2021;08:34:21;12;VILLA URQUIZA;;4466;-34.5726788223192;-58.47911933286329;GCS Web;Femenino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;09/12/2021;09:26:22;1;MONSERRAT;;419;-34.6159917794156;-58.3720666382244;App BA 147;Masculino;Cerrado;16/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;09/12/2021;12:12:47;3;BALVANERA;;533;-34.6036085937611;-58.4101360023901;GCS Web;Masculino;Cerrado;14/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;INTOXICACIÓN/ENFERMEDADES POR ALIMENTOS O BEBIDAS EN MAL ESTADO;Denuncia;09/12/2021;11:32:15;5;ALMAGRO;;4000;-34.6032674211907;-58.420859493216;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
FISCALIZACIÓN ACTIVIDADES COMERCIALES;HIGIENE Y SEGURIDAD ALIMENTARIA;HIGIENE DEFICIENTE EN ESTABLECIMIENTO CON VENTA O ELABORACIÓN DE ALIMENTOS;Denuncia;09/12/2021;13:46:35;8;VILLA LUGANO;;3990;-34.6768087054214;-58.4800626093357;App BA 147;Masculino;Cerrado;15/12/2021;00:00:00
